,annual_income,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
11735,171000,3.0,3,1.0,54,23,True,False,False,True,2,False
34796,157500,3.0,3,2.0,49,15,True,False,True,False,45,False
13538,202500,3.0,1,2.0,54,5,True,False,False,False,24,False
13947,202500,3.0,3,3.0,44,2,False,True,False,False,16,False
30066,157500,3.0,3,2.0,41,1,False,False,True,False,5,False
5501,247500,3.0,5,4.0,33,0,False,True,False,False,10,False
25433,360000,1.0,3,2.0,48,6,True,False,True,True,29,False
337,270000,1.0,3,2.0,33,2,False,False,False,True,7,False
7537,148500,1.0,3,4.0,44,4,False,True,True,True,4,False
19625,202500,3.0,3,2.0,53,32,True,False,False,True,8,False
33878,47250,3.0,5,4.0,31,0,False,True,False,True,1,False
17347,135000,2.0,3,3.0,28,7,True,True,False,True,22,False
24433,135000,3.0,3,3.0,27,8,True,True,False,True,17,False
32334,306000,1.0,3,2.0,34,15,True,False,False,False,4,False
11894,292500,3.0,3,2.0,51,29,True,False,False,False,6,False
27251,90000,3.0,3,2.0,44,2,False,False,False,False,4,False
24851,315000,1.0,3,2.0,55,10,True,False,False,True,8,False
7181,112500,2.0,3,2.0,27,6,True,False,False,True,24,False
11683,135000,3.0,3,1.0,26,1,False,False,False,True,48,False
7762,247500,1.0,3,1.0,56,24,True,False,False,True,30,False
35522,157500,3.0,3,2.0,46,21,True,False,False,True,41,False
31449,144000,1.0,3,1.0,36,13,True,False,False,False,53,False
2640,315000,3.0,3,2.0,53,3,False,False,False,False,43,False
7608,135000,3.0,3,2.0,55,14,True,False,True,False,7,False
25477,90000,3.0,3,3.0,39,6,True,True,True,True,40,False
29331,166500,3.0,3,4.0,35,4,False,True,False,True,13,False
14014,360000,1.0,3,3.0,41,6,True,True,True,True,12,False
25810,157500,3.0,3,2.0,54,12,True,False,False,False,13,False
31517,135000,1.0,3,3.0,30,0,False,True,True,True,15,False
24452,252000,1.0,3,2.0,41,14,True,False,False,True,48,False
16376,135000,3.0,3,2.0,45,1,False,False,False,False,46,False
12633,45000,3.0,3,2.0,43,3,False,False,False,True,41,False
5938,270000,3.0,3,2.0,62,9,True,False,False,False,12,False
21781,292500,3.0,3,3.0,40,8,True,True,False,True,3,False
25323,67500,3.0,3,5.0,45,1,False,True,False,True,53,False
12116,337500,3.0,3,4.0,30,5,True,True,False,False,10,False
25735,202500,2.0,5,3.0,33,1,False,True,False,False,56,False
20800,58500,3.0,3,2.0,37,1,False,False,False,True,19,False
6630,180000,2.0,3,3.0,24,1,False,True,False,False,15,False
17996,121500,3.0,3,3.0,44,2,False,True,False,True,13,False
35912,315000,3.0,3,2.0,46,2,False,False,True,False,37,False
10188,166500,1.0,3,1.0,33,11,True,False,True,False,30,False
13697,378000,1.0,3,3.0,39,7,True,True,False,False,49,False
922,180000,3.0,3,2.0,56,10,True,False,True,False,54,False
12244,247500,3.0,3,2.0,41,17,True,True,False,False,22,False
10455,225000,1.0,5,4.0,29,4,False,True,False,False,39,False
18391,202500,1.0,3,3.0,38,8,True,True,False,True,48,False
3459,328500,3.0,3,2.0,34,5,True,False,False,False,44,False
16602,360000,1.0,3,2.0,45,11,True,True,False,True,53,False
28650,225000,3.0,2,3.0,33,1,False,True,False,True,8,False
13354,225000,1.0,3,2.0,45,7,True,False,True,False,39,False
17449,144000,3.0,3,2.0,51,14,True,False,False,False,21,False
17232,247500,3.0,3,2.0,49,1,False,False,True,True,35,False
14585,112500,3.0,3,1.0,26,4,False,False,True,False,31,False
10150,121500,3.0,3,3.0,44,1,False,True,True,False,4,False
23761,112500,3.0,3,2.0,53,2,False,False,False,False,18,False
18186,315000,3.0,3,2.0,39,6,True,False,False,False,28,False
36299,225000,3.0,3,1.0,52,5,True,False,False,False,31,False
11187,256500,1.0,3,1.0,53,2,False,False,False,False,5,False
35508,90000,1.0,3,2.0,31,3,False,False,True,True,27,False
24457,252000,1.0,3,2.0,41,14,True,False,False,True,51,False
4568,157500,3.0,5,2.0,24,4,False,False,True,True,32,False
27414,130500,3.0,3,4.0,30,0,False,True,False,True,56,False
16863,157500,3.0,3,1.0,32,10,True,False,False,True,48,False
24906,144000,3.0,3,1.0,39,3,False,False,False,False,61,False
14751,67500,3.0,5,2.0,42,23,True,False,False,True,22,False
2516,103500,3.0,3,3.0,32,3,False,True,False,False,11,False
28573,193500,1.0,3,2.0,30,3,False,False,False,False,39,False
18265,112500,3.0,3,3.0,37,9,True,True,False,False,32,False
924,180000,3.0,3,2.0,56,10,True,False,True,False,12,False
12132,135000,1.0,3,3.0,35,1,False,True,False,False,21,False
10359,126000,3.0,3,3.0,31,3,False,True,False,True,24,False
29709,135000,1.0,5,4.0,31,13,True,True,False,True,44,False
2715,202500,3.0,3,3.0,38,0,False,True,False,True,31,False
33105,360000,3.0,3,3.0,31,6,True,True,False,False,50,False
1604,135000,1.0,3,3.0,37,1,False,True,False,False,12,False
26666,171000,3.0,3,5.0,37,9,True,True,False,True,52,False
25773,157500,3.0,3,3.0,36,4,False,True,False,False,50,False
21318,144000,3.0,3,2.0,35,10,True,False,True,True,37,False
21198,180000,3.0,2,2.0,26,8,True,False,False,True,19,False
8602,180000,3.0,3,5.0,34,5,True,True,False,True,23,False
32424,180000,3.0,5,2.0,33,0,False,False,False,True,28,False
23219,225000,1.0,3,2.0,33,10,True,False,True,False,13,False
8362,135000,3.0,5,2.0,44,8,True,False,True,False,20,False
19447,135000,3.0,3,2.0,56,25,True,False,False,True,38,False
16531,180000,1.0,3,2.0,35,0,False,False,False,True,7,False
12003,112500,3.0,3,2.0,27,5,True,False,False,True,21,False
7342,94500,3.0,3,1.0,38,2,False,False,True,False,42,False
2592,58500,3.0,3,2.0,40,13,True,False,False,True,61,False
18087,90000,3.0,3,2.0,36,14,True,False,True,False,52,False
25555,207000,1.0,3,2.0,40,18,True,False,False,True,53,False
20135,31500,3.0,3,2.0,48,21,True,False,False,True,5,False
23227,225000,1.0,3,2.0,33,10,True,False,True,False,41,False
34471,225000,3.0,3,1.0,27,0,False,False,True,True,21,False
33132,90000,3.0,3,2.0,30,3,False,False,False,False,22,False
32724,157500,1.0,3,3.0,37,7,True,True,False,True,37,False
22042,225000,1.0,3,2.0,44,8,True,False,False,True,16,False
17524,360000,1.0,3,2.0,60,10,True,False,True,False,7,False
17383,225000,1.0,3,2.0,42,0,False,True,True,True,12,False
2319,180000,3.0,3,3.0,46,3,False,True,True,True,36,False
15302,180000,3.0,5,1.0,24,3,False,False,False,True,8,False
9264,337500,1.0,3,2.0,55,7,True,False,True,False,31,False
15996,211500,3.0,3,2.0,44,4,False,False,False,True,49,False
11415,202500,3.0,3,2.0,48,5,True,False,True,True,4,False
4404,117000,3.0,2,2.0,36,3,False,False,False,False,9,False
8679,103500,2.0,3,2.0,32,12,True,False,False,False,25,False
10749,247500,3.0,3,1.0,41,6,True,False,False,False,17,False
9126,180000,1.0,3,1.0,63,5,True,False,False,False,20,False
32129,162000,3.0,3,3.0,34,3,False,True,False,True,39,False
31921,270000,3.0,3,2.0,44,8,True,False,False,False,55,False
27521,247500,3.0,3,4.0,50,15,True,True,False,True,32,False
32954,166500,1.0,3,3.0,39,15,True,True,False,False,39,False
23112,252000,1.0,3,2.0,37,7,True,False,True,False,41,False
16421,247500,3.0,3,1.0,49,13,True,False,False,False,15,False
10684,180000,3.0,3,3.0,39,12,True,True,False,False,6,False
27891,225000,3.0,3,4.0,44,3,False,True,True,False,14,False
4649,180000,1.0,3,2.0,41,4,False,True,False,False,24,False
35588,126000,3.0,3,4.0,40,0,False,True,True,False,21,False
36095,135000,3.0,3,3.0,44,24,True,True,False,False,5,False
7850,135000,3.0,3,3.0,43,10,True,True,False,False,8,False
23697,234000,3.0,3,2.0,44,12,True,False,False,True,41,False
631,144000,3.0,3,2.0,47,2,False,False,False,True,41,False
18616,270000,1.0,3,3.0,50,27,True,True,False,False,28,False
12863,90000,1.0,3,2.0,44,5,True,True,False,False,30,False
21800,90000,3.0,3,4.0,43,21,True,True,False,True,36,False
8785,135000,3.0,3,1.0,36,1,False,False,False,False,38,False
35575,135000,3.0,3,2.0,46,2,False,False,False,False,37,False
8603,180000,3.0,3,5.0,34,5,True,True,False,True,18,False
16369,135000,3.0,3,1.0,44,3,False,False,True,False,22,False
5215,315000,1.0,3,3.0,28,7,True,True,True,False,50,False
13429,90000,3.0,3,1.0,39,0,False,False,False,False,42,False
22181,202500,3.0,3,2.0,61,1,False,False,False,False,11,False
6270,90000,3.0,3,2.0,51,4,False,False,True,False,8,False
32356,139500,3.0,3,2.0,50,22,True,False,False,True,15,False
25520,315000,1.0,3,1.0,28,1,False,False,False,True,17,False
22822,225000,3.0,3,2.0,38,6,True,False,True,True,17,True
16416,144000,3.0,3,2.0,54,29,True,False,False,True,24,False
27707,180000,3.0,3,4.0,27,6,True,True,False,True,27,False
14790,225000,3.0,3,3.0,35,1,False,True,False,True,9,False
28581,193500,1.0,3,2.0,30,3,False,False,False,False,2,False
6113,270000,1.0,3,2.0,33,0,False,False,True,False,6,False
6104,193500,3.0,3,1.0,52,6,True,False,False,True,41,False
32903,337500,1.0,3,2.0,64,20,True,False,True,False,49,False
34628,135000,3.0,3,1.0,25,1,False,False,False,False,2,False
24701,135000,1.0,3,2.0,49,12,True,False,False,True,18,False
25198,67500,3.0,3,3.0,49,14,True,True,False,True,3,False
20817,225000,3.0,3,4.0,29,6,True,True,True,True,55,False
32636,135000,3.0,3,2.0,47,10,True,False,False,True,57,False
9180,157500,1.0,1,1.0,51,9,True,False,False,False,5,False
17846,270000,1.0,3,2.0,38,0,False,True,True,True,9,False
32509,90000,3.0,3,2.0,42,10,True,False,False,True,39,False
18417,180000,3.0,3,3.0,49,17,True,True,False,False,23,False
4840,126000,3.0,3,5.0,33,3,False,True,True,False,30,False
34874,67500,1.0,3,2.0,30,1,False,False,False,False,42,False
50,135000,3.0,3,4.0,43,8,True,True,True,False,3,False
16779,225000,3.0,3,3.0,51,8,True,True,False,False,21,False
17820,135000,1.0,3,3.0,49,1,False,True,True,True,8,False
24397,247500,3.0,3,2.0,38,4,False,False,False,False,4,False
28117,135000,3.0,3,2.0,39,20,True,True,False,False,25,False
18172,112500,1.0,3,3.0,32,1,False,True,True,True,21,False
8753,180000,1.0,3,4.0,30,9,True,True,False,False,45,False
14846,202500,3.0,3,2.0,44,13,True,False,False,False,11,False
31432,135000,3.0,3,3.0,44,13,True,True,True,False,15,False
19141,135000,3.0,4,1.0,37,3,False,False,False,False,16,False
25833,135000,3.0,3,3.0,30,2,False,True,True,False,42,False
19103,202500,3.0,3,1.0,62,24,True,False,False,True,12,False
35365,157500,3.0,3,2.0,52,10,True,False,True,False,5,False
13673,135000,3.0,3,2.0,31,1,False,False,False,True,4,False
30326,135000,1.0,3,3.0,35,2,False,True,False,False,19,False
10616,225000,1.0,3,2.0,36,4,False,False,False,False,38,False
4554,90000,3.0,5,3.0,28,4,False,True,False,False,14,False
30948,270000,3.0,3,2.0,48,4,False,False,False,True,18,False
34788,157500,3.0,3,3.0,28,4,False,True,False,True,48,False
24054,225000,1.0,3,3.0,37,2,False,True,False,True,36,False
11758,112500,1.0,2,2.0,61,12,True,False,False,False,28,False
34329,135000,3.0,3,4.0,35,12,True,True,False,False,30,False
27772,225000,3.0,3,1.0,36,7,True,False,False,True,25,False
27628,90000,3.0,3,2.0,51,25,True,False,False,False,48,False
12301,270000,3.0,2,1.0,46,3,False,False,False,True,32,False
32776,157500,3.0,3,2.0,51,8,True,False,False,True,46,False
2836,234000,3.0,3,2.0,56,22,True,True,False,False,40,False
9979,270000,2.0,3,2.0,43,6,True,False,False,True,5,False
36115,135000,3.0,3,4.0,38,8,True,True,False,False,10,False
13091,369000,3.0,3,2.0,46,3,False,False,True,False,27,False
36051,225000,1.0,5,1.0,26,3,False,False,True,False,13,False
4922,256500,3.0,3,2.0,37,0,False,False,False,True,28,False
9201,225000,3.0,3,2.0,27,1,False,False,False,False,24,False
26897,90000,3.0,3,2.0,50,14,True,False,False,False,20,False
12750,157500,2.0,3,2.0,25,4,False,False,True,True,5,False
32593,157500,1.0,1,3.0,37,3,False,True,False,True,19,False
5609,180000,3.0,3,2.0,53,6,True,False,False,False,56,False
34356,157500,1.0,3,2.0,27,2,False,False,True,False,5,False
12846,234000,3.0,3,3.0,31,9,True,True,True,False,20,False
5524,225000,1.0,3,1.0,49,4,False,False,False,True,33,False
8669,135000,3.0,3,2.0,52,13,True,False,False,True,13,False
20775,234000,3.0,3,1.0,60,28,True,False,False,True,55,False
2466,225000,3.0,3,2.0,28,3,False,False,True,False,18,False
22555,180000,3.0,3,2.0,43,8,True,False,False,True,38,False
17619,220500,3.0,3,2.0,53,2,False,False,True,True,34,False
8116,139500,2.0,3,2.0,39,19,True,False,True,True,22,False
19007,225000,3.0,3,2.0,33,2,False,False,False,True,1,False
401,193500,3.0,2,1.0,44,5,True,False,False,True,34,False
12330,202500,1.0,3,2.0,34,13,True,False,False,False,48,False
32343,247500,3.0,3,1.0,33,9,True,False,False,True,46,False
2842,270000,2.0,3,2.0,30,9,True,False,False,False,42,False
28322,135000,3.0,3,2.0,48,29,True,False,False,False,21,False
29946,135000,3.0,3,2.0,34,1,False,False,False,False,21,False
16806,171000,4.0,3,1.0,51,7,True,False,False,True,2,False
32960,121500,3.0,3,2.0,54,8,True,False,True,True,37,False
20026,171000,1.0,3,1.0,28,5,True,False,False,False,57,False
10787,225000,3.0,3,2.0,57,4,False,False,False,False,12,False
36200,225000,1.0,3,2.0,32,0,False,False,True,True,48,False
12552,252000,1.0,3,1.0,45,22,True,False,False,False,33,False
2367,225000,3.0,3,2.0,33,0,False,False,False,False,28,False
14441,108000,3.0,3,3.0,38,8,True,True,False,False,18,False
17156,112500,3.0,3,3.0,49,25,True,True,False,False,33,False
24680,148500,3.0,3,3.0,35,7,True,True,False,True,15,False
25380,216000,3.0,4,3.0,46,3,False,True,True,False,5,False
3252,315000,3.0,3,2.0,44,2,False,True,True,False,38,False
9441,342000,1.0,3,1.0,33,10,True,False,False,False,56,False
30197,292500,3.0,3,2.0,57,7,True,False,False,False,20,False
20615,180000,3.0,3,2.0,50,15,True,False,False,True,16,False
1200,135000,1.0,3,2.0,26,0,False,False,False,True,46,False
13805,103500,3.0,3,1.0,33,1,False,False,False,True,4,False
21112,256500,1.0,3,2.0,38,9,True,False,True,False,37,False
3756,112500,1.0,3,3.0,43,2,False,True,True,True,48,False
9211,315000,1.0,5,2.0,40,3,False,False,False,False,18,False
26184,72000,3.0,3,4.0,38,6,True,True,False,False,29,False
22692,117000,3.0,3,2.0,56,6,True,False,False,False,27,False
8101,180000,3.0,3,2.0,44,20,True,False,False,True,51,False
12261,270000,3.0,3,2.0,42,1,False,False,False,False,18,False
22472,225000,1.0,3,1.0,51,4,False,False,False,True,18,False
29608,360000,1.0,3,4.0,32,0,False,True,False,True,40,False
18628,157500,3.0,4,1.0,26,5,True,False,False,False,43,False
13471,292500,1.0,3,2.0,48,2,False,False,False,True,50,False
13807,157500,1.0,3,1.0,35,1,False,False,False,True,8,False
31661,157500,3.0,3,2.0,34,3,False,True,False,False,43,False
24669,157500,3.0,3,3.0,40,2,False,True,False,False,39,False
29039,225000,1.0,3,3.0,28,5,True,True,True,True,21,False
2933,157500,3.0,3,2.0,46,8,True,False,False,True,4,False
25308,90000,3.0,3,2.0,46,5,True,False,True,True,21,False
15422,360000,3.0,3,3.0,34,7,True,True,False,True,25,False
14447,108000,3.0,3,3.0,38,8,True,True,False,False,20,False
804,99000,3.0,3,2.0,40,14,True,False,False,True,9,False
20213,121500,3.0,3,4.0,30,7,True,True,False,True,5,False
7873,126000,1.0,3,2.0,43,18,True,False,False,True,28,False
27440,225000,3.0,3,2.0,42,10,True,False,False,True,13,False
17963,337500,3.0,3,1.0,54,8,True,False,True,False,5,False
1949,110250,1.0,3,1.0,38,15,True,False,True,False,18,False
16874,122400,3.0,3,2.0,57,3,False,False,False,True,23,False
8789,135000,3.0,3,1.0,36,1,False,False,False,False,29,False
3259,315000,3.0,3,2.0,44,2,False,True,True,False,59,False
25710,112500,3.0,3,4.0,39,6,True,True,False,False,30,False
25511,315000,1.0,3,1.0,28,1,False,False,False,True,28,False
28085,283500,1.0,3,4.0,35,11,True,True,True,False,2,False
62,126000,1.0,3,4.0,34,4,False,True,False,True,44,False
35910,315000,3.0,3,2.0,46,2,False,False,True,False,36,False
12356,247500,1.0,3,2.0,37,5,True,True,False,False,56,False
26506,315000,1.0,3,2.0,50,7,True,False,True,False,10,False
7748,292500,3.0,3,2.0,50,19,True,False,False,True,3,False
23023,225000,3.0,3,2.0,35,1,False,False,False,False,8,False
6098,180000,3.0,3,5.0,31,1,False,True,True,True,35,False
5592,189000,1.0,3,1.0,35,0,False,False,True,True,21,False
30486,135000,3.0,3,3.0,27,4,False,True,True,False,15,False
22747,270000,3.0,3,2.0,51,8,True,False,False,True,53,False
9420,333000,1.0,3,3.0,31,4,False,True,True,False,41,False
33845,135000,3.0,5,2.0,27,1,False,False,False,True,59,False
14894,270000,1.0,3,5.0,38,2,False,True,True,True,28,False
811,112500,3.0,3,2.0,43,1,False,False,False,True,26,False
22358,157500,3.0,3,1.0,51,6,True,False,False,False,28,False
19450,135000,3.0,3,2.0,56,25,True,False,False,True,13,False
28990,247500,1.0,3,3.0,42,2,False,True,True,True,37,False
30817,202500,3.0,3,4.0,43,10,True,True,False,False,61,False
28527,157500,3.0,3,4.0,38,5,True,True,False,False,6,False
23266,202500,1.0,4,3.0,37,8,True,True,False,False,4,False
26684,162000,1.0,3,1.0,38,8,True,False,False,True,37,False
23012,157500,3.0,3,1.0,22,2,False,False,True,False,2,False
4684,180000,3.0,3,1.0,60,15,True,False,False,False,12,False
9515,211500,3.0,3,2.0,43,0,False,False,False,False,36,False
1892,225000,1.0,3,3.0,34,6,True,True,True,True,36,False
31292,112500,3.0,3,2.0,49,25,True,True,False,True,31,False
1439,90000,1.0,3,4.0,32,12,True,True,False,False,34,False
32309,180000,3.0,3,2.0,56,5,True,False,False,True,31,False
30970,135000,3.0,3,2.0,41,6,True,False,False,True,60,False
18472,185400,1.0,3,3.0,40,1,False,True,False,True,42,False
23017,225000,3.0,3,2.0,35,1,False,False,False,False,41,False
14283,180000,3.0,5,3.0,29,7,True,True,False,False,54,False
11362,315000,3.0,3,2.0,59,2,False,False,True,False,47,False
24278,256500,3.0,3,1.0,50,1,False,False,True,False,22,False
27619,337500,1.0,3,2.0,37,6,True,False,False,True,3,False
18063,198000,3.0,3,3.0,42,9,True,True,True,True,13,False
17889,135000,3.0,3,2.0,51,8,True,False,True,True,8,False
18737,135000,3.0,3,4.0,36,3,False,True,True,False,3,False
23839,360000,1.0,3,1.0,49,10,True,False,False,True,28,False
22165,225000,3.0,5,4.0,33,6,True,True,False,False,10,False
27921,225000,3.0,1,2.0,52,10,True,False,False,True,4,False
21888,112500,3.0,3,2.0,44,4,False,False,False,False,32,False
158,112500,3.0,3,2.0,57,6,True,False,True,True,59,False
3966,112500,3.0,3,2.0,46,1,False,False,False,True,22,False
33960,202500,3.0,3,2.0,33,8,True,False,False,True,5,False
24302,315000,3.0,3,2.0,58,14,True,False,True,True,39,False
12312,247500,1.0,3,2.0,32,7,True,False,False,False,25,False
4526,112500,3.0,3,2.0,38,10,True,False,False,True,35,False
21185,157500,3.0,3,2.0,39,2,False,False,False,True,6,False
10313,176400,1.0,4,2.0,26,0,False,False,True,True,21,False
18356,157500,3.0,2,1.0,23,3,False,False,False,False,6,False
30416,247500,1.0,3,2.0,54,3,False,False,True,True,3,False
12233,157500,3.0,3,2.0,59,14,True,False,False,False,13,False
35927,180000,3.0,3,3.0,39,8,True,True,True,False,28,False
5824,270000,3.0,3,2.0,28,7,True,False,True,False,56,False
24688,112500,1.0,3,2.0,32,5,True,False,False,False,40,False
13645,67500,3.0,3,1.0,54,13,True,False,False,True,14,False
8596,135000,3.0,3,3.0,30,4,False,True,True,False,52,False
3453,81000,3.0,3,2.0,51,27,True,False,False,False,16,False
5624,135000,3.0,3,3.0,26,4,False,True,True,True,29,False
16370,135000,3.0,3,1.0,44,3,False,False,True,False,27,False
9698,270000,3.0,3,2.0,38,17,True,False,False,True,19,False
22629,94500,1.0,3,1.0,36,6,True,False,False,False,16,False
27437,135000,4.0,0,2.0,36,1,False,False,False,True,34,False
16680,180000,1.0,5,2.0,30,4,False,False,True,False,27,False
9900,202500,3.0,3,3.0,41,5,True,True,True,True,38,False
6521,112500,3.0,3,2.0,49,2,False,False,False,False,17,False
6405,157500,3.0,3,4.0,37,4,False,True,False,True,15,False
2462,225000,3.0,3,2.0,28,3,False,False,True,False,24,False
18975,121500,3.0,3,2.0,40,18,True,False,False,True,24,False
12668,139500,1.0,3,2.0,23,0,False,False,True,True,22,False
11429,144000,3.0,3,2.0,46,5,True,False,False,False,19,False
